ID,prediction
2019 X 9 X C3001 X AS27133,0
2019 X 7 X C2060 X AS46000,0
2019 X 7 X C2060 X AS27134,0
2019 X 7 X C2060 X AS27132,0
2019 X 7 X C2060 X AS27000,0
2019 X 7 X C2060 X AS27139,0
2019 X 7 X C2060 X AS27138,0
2019 X 7 X C2060 X AS27133,0
2019 X 8 X C2060 X AS46000,0
2019 X 8 X C2060 X AS27134,0
2019 X 8 X C2060 X AS27132,0
2019 X 8 X C2060 X AS27000,0
2019 X 8 X C2060 X AS27139,0
2019 X 8 X C2060 X AS27138,0
2019 X 8 X C2060 X AS27133,0
2019 X 9 X C2060 X AS46000,0
2019 X 9 X C2060 X AS27134,0
2019 X 9 X C2060 X AS27132,0
2019 X 9 X C2060 X AS27000,0
2019 X 9 X C2060 X AS27139,0
2019 X 9 X C2060 X AS27138,0
2019 X 9 X C2060 X AS27133,0
2019 X 7 X C4025 X AS21126,0
2019 X 7 X C4025 X AS27134,0
2019 X 7 X C4025 X AS27132,0
2019 X 7 X C4025 X AS27000,0
2019 X 7 X C4025 X AS27137,0
2019 X 7 X C4025 X AS27138,0
2019 X 7 X C4025 X AS27133,0
2019 X 8 X C4025 X AS21126,0
2019 X 8 X C4025 X AS27000,0
2019 X 8 X C4025 X AS27137,0
2019 X 8 X C4025 X AS27138,0
2019 X 8 X C4025 X AS27133,0
2019 X 9 X C4025 X AS21126,0
2019 X 9 X C4025 X AS27000,0
2019 X 9 X C4025 X AS27137,0
2019 X 9 X C4025 X AS27138,0
2019 X 9 X C4025 X AS27133,0
2019 X 7 X C2062 X AS42018,0
2019 X 7 X C2062 X AS27134,0
2019 X 7 X C2062 X AS27132,0
2019 X 7 X C2062 X AS27000,0
2019 X 7 X C2062 X AS27139,0
2019 X 7 X C2062 X AS27137,0
2019 X 7 X C2062 X AS27138,0
2019 X 7 X C2062 X AS27133,0
2019 X 8 X C2062 X AS42018,0
2019 X 8 X C2062 X AS27134,0
2019 X 8 X C2062 X AS27132,0
2019 X 8 X C2062 X AS27000,0
2019 X 8 X C2062 X AS27139,0
2019 X 8 X C2062 X AS27137,0
2019 X 8 X C2062 X AS27138,0
2019 X 8 X C2062 X AS27133,0
2019 X 9 X C2062 X AS42018,0
2019 X 9 X C2062 X AS27134,0
2019 X 9 X C2062 X AS27132,0
2019 X 9 X C2062 X AS27000,0
2019 X 9 X C2062 X AS27139,0
2019 X 9 X C2062 X AS27137,0
2019 X 9 X C2062 X AS27138,0
2019 X 9 X C2062 X AS27133,0
2019 X 7 X C2214 X AS27000,0
2019 X 7 X C2214 X AS27138,0
2019 X 7 X C2214 X AS27133,0
2019 X 7 X C2007 X AS21126,0
2019 X 7 X C2007 X AS27134,0
2019 X 7 X C2007 X AS27132,0
2019 X 7 X C2007 X AS27000,0
2019 X 7 X C2007 X AS27137,0
2019 X 7 X C2007 X AS27138,0
2019 X 7 X C2007 X AS27133,0
2019 X 8 X C2214 X AS27000,0
2019 X 8 X C2214 X AS27138,0
2019 X 8 X C2214 X AS27133,0
2019 X 8 X C2007 X AS21126,0
2019 X 8 X C2007 X AS27134,0
2019 X 8 X C2007 X AS27132,0
2019 X 8 X C2007 X AS27000,0
2019 X 8 X C2007 X AS27137,0
2019 X 8 X C2007 X AS27138,0
2019 X 8 X C2007 X AS27133,0
2019 X 9 X C2214 X AS27000,0
2019 X 9 X C2214 X AS27138,0
2019 X 9 X C2214 X AS27133,0
2019 X 9 X C2007 X AS21126,0
2019 X 9 X C2007 X AS27134,0
2019 X 9 X C2007 X AS27132,0
2019 X 9 X C2007 X AS27000,0
2019 X 9 X C2007 X AS27137,0
2019 X 9 X C2007 X AS27138,0
2019 X 9 X C2007 X AS27133,0
2019 X 7 X C1095 X AS21126,0
2019 X 7 X C1095 X AS27134,0
2019 X 7 X C1095 X AS27132,0
2019 X 7 X C1095 X AS27000,0
2019 X 7 X C1095 X AS27137,0
2019 X 7 X C1095 X AS27138,0
2019 X 7 X C1095 X AS27133,0
2019 X 8 X C1095 X AS21126,0
2019 X 8 X C1095 X AS27134,0
2019 X 8 X C1095 X AS27132,0
2019 X 8 X C1095 X AS27000,0
2019 X 8 X C1095 X AS27137,0
2019 X 8 X C1095 X AS27138,0
2019 X 8 X C1095 X AS27133,0
2019 X 9 X C1095 X AS21126,0
2019 X 9 X C1095 X AS27134,0
2019 X 9 X C1095 X AS27132,0
2019 X 9 X C1095 X AS27000,0
2019 X 9 X C1095 X AS27137,0
2019 X 9 X C1095 X AS27138,0
2019 X 9 X C1095 X AS27133,0
2019 X 7 X C2041 X AS27132,0
2019 X 7 X C2041 X AS27000,0
2019 X 7 X C2041 X AS27137,0
2019 X 7 X C2041 X AS27138,0
2019 X 7 X C2041 X AS27133,0
2019 X 7 X C2008 X AS46000,0
2019 X 7 X C2008 X AS27132,0
2019 X 7 X C2008 X AS27000,0
2019 X 7 X C2008 X AS27137,0
2019 X 7 X C2008 X AS27138,0
2019 X 7 X C2008 X AS27133,0
2019 X 8 X C2008 X AS46000,0
2019 X 8 X C2008 X AS27132,0
2019 X 8 X C2008 X AS27000,0
2019 X 8 X C2008 X AS27137,0
2019 X 8 X C2008 X AS27138,0
2019 X 8 X C2008 X AS27133,0
2019 X 8 X C2041 X AS27132,0
2019 X 8 X C2041 X AS27000,0
2019 X 8 X C2041 X AS27137,0
2019 X 8 X C2041 X AS27138,0
2019 X 8 X C2041 X AS27133,0
2019 X 9 X C2008 X AS46000,0
2019 X 9 X C2008 X AS27132,0
2019 X 9 X C2008 X AS27000,0
2019 X 9 X C2008 X AS27137,0
2019 X 9 X C2008 X AS27138,0
2019 X 9 X C2008 X AS27133,0
2019 X 9 X C2041 X AS27132,0
2019 X 9 X C2041 X AS27000,0
2019 X 9 X C2041 X AS27137,0
2019 X 9 X C2041 X AS27138,0
2019 X 9 X C2041 X AS27133,0
2019 X 7 X C1098 X AS27134,0
2019 X 7 X C1098 X AS27132,0
2019 X 7 X C1098 X AS27000,0
2019 X 7 X C1098 X AS27139,0
2019 X 7 X C1098 X AS27137,0
2019 X 7 X C1098 X AS27138,0
2019 X 7 X C1098 X AS27133,0
2019 X 8 X C1098 X AS27134,0
2019 X 8 X C1098 X AS27132,0
2019 X 8 X C1098 X AS27000,0
2019 X 8 X C1098 X AS27139,0
2019 X 8 X C1098 X AS27137,0
2019 X 8 X C1098 X AS27138,0
2019 X 8 X C1098 X AS27133,0
2019 X 9 X C1098 X AS27134,0
2019 X 9 X C1098 X AS27132,0
2019 X 9 X C1098 X AS27000,0
2019 X 9 X C1098 X AS27139,0
2019 X 9 X C1098 X AS27137,0
2019 X 9 X C1098 X AS27138,0
2019 X 9 X C1098 X AS27133,0
2019 X 7 X C2063 X AS27134,0
2019 X 7 X C2063 X AS27132,0
2019 X 7 X C2063 X AS27000,0
2019 X 7 X C2063 X AS27137,0
2019 X 7 X C2063 X AS27138,0
2019 X 7 X C2063 X AS27133,0
2019 X 8 X C2063 X AS27134,0
2019 X 8 X C2063 X AS27132,0
2019 X 8 X C2063 X AS27000,0
2019 X 8 X C2063 X AS27137,0
2019 X 8 X C2063 X AS27138,0
2019 X 8 X C2063 X AS27133,0
2019 X 9 X C2063 X AS27134,0
2019 X 9 X C2063 X AS27132,0
2019 X 9 X C2063 X AS27000,0
2019 X 9 X C2063 X AS27137,0
2019 X 9 X C2063 X AS27138,0
2019 X 9 X C2063 X AS27133,0
2019 X 7 X C2015 X AS21126,0
2019 X 7 X C2015 X AS27134,0
2019 X 7 X C2015 X AS27000,0
2019 X 7 X C2015 X AS27139,0
2019 X 7 X C2015 X AS27137,0
2019 X 7 X C2015 X AS27138,0
2019 X 7 X C2015 X AS27133,0
2019 X 7 X C2064 X AS46000,0
2019 X 7 X C2064 X AS27134,0
2019 X 7 X C2064 X AS27132,0
2019 X 7 X C2064 X AS27000,0
2019 X 7 X C2064 X AS27139,0
2019 X 7 X C2064 X AS27137,0
2019 X 7 X C2064 X AS27138,0
2019 X 7 X C2064 X AS27133,0
2019 X 7 X C1411 X AS42018,0
2019 X 7 X C1411 X AS21126,0
2019 X 7 X C1411 X AS27134,0
2019 X 7 X C1411 X AS27132,0
2019 X 7 X C1411 X AS27000,0
2019 X 7 X C1411 X AS27139,0
2019 X 7 X C1411 X AS27137,0
2019 X 7 X C1411 X AS27138,0
2019 X 7 X C1411 X AS27133,0
2019 X 7 X C2050 X AS27134,0
2019 X 7 X C2050 X AS27132,0
2019 X 7 X C2050 X AS27000,0
2019 X 7 X C2050 X AS27137,0
2019 X 7 X C2050 X AS27138,0
2019 X 7 X C2050 X AS27133,0
2019 X 8 X C2015 X AS21126,0
2019 X 8 X C2015 X AS27134,0
2019 X 8 X C2015 X AS27000,0
2019 X 8 X C2015 X AS27139,0
2019 X 8 X C2015 X AS27137,0
2019 X 8 X C2015 X AS27138,0
2019 X 8 X C2015 X AS27133,0
2019 X 8 X C2064 X AS46000,0
2019 X 8 X C2064 X AS27134,0
2019 X 8 X C2064 X AS27132,0
2019 X 8 X C2064 X AS27000,0
2019 X 8 X C2064 X AS27139,0
2019 X 8 X C2064 X AS27137,0
2019 X 8 X C2064 X AS27138,0
2019 X 8 X C2064 X AS27133,0
2019 X 8 X C1411 X AS21126,0
2019 X 8 X C1411 X AS42018,0
2019 X 8 X C1411 X AS27134,0
2019 X 8 X C1411 X AS27132,0
2019 X 8 X C1411 X AS27000,0
2019 X 8 X C1411 X AS27139,0
2019 X 8 X C1411 X AS27137,0
2019 X 8 X C1411 X AS27138,0
2019 X 8 X C1411 X AS27133,0
2019 X 8 X C2050 X AS27134,0
2019 X 8 X C2050 X AS27132,0
2019 X 8 X C2050 X AS27000,0
2019 X 8 X C2050 X AS27137,0
2019 X 8 X C2050 X AS27138,0
2019 X 8 X C2050 X AS27133,0
2019 X 9 X C2050 X AS27134,0
2019 X 9 X C2050 X AS27132,0
2019 X 9 X C2050 X AS27000,0
2019 X 9 X C2050 X AS27137,0
2019 X 9 X C2050 X AS27138,0
2019 X 9 X C2050 X AS27133,0
2019 X 9 X C2015 X AS21126,0
2019 X 9 X C2015 X AS27134,0
2019 X 9 X C2015 X AS27000,0
2019 X 9 X C2015 X AS27139,0
2019 X 9 X C2015 X AS27137,0
2019 X 9 X C2015 X AS27138,0
2019 X 9 X C2015 X AS27133,0
2019 X 9 X C2064 X AS46000,0
2019 X 9 X C2064 X AS27134,0
2019 X 9 X C2064 X AS27132,0
2019 X 9 X C2064 X AS27000,0
2019 X 9 X C2064 X AS27139,0
2019 X 9 X C2064 X AS27137,0
2019 X 9 X C2064 X AS27138,0
2019 X 9 X C2064 X AS27133,0
2019 X 9 X C1411 X AS42018,0
2019 X 9 X C1411 X AS21126,0
2019 X 9 X C1411 X AS27134,0
2019 X 9 X C1411 X AS27132,0
2019 X 9 X C1411 X AS27000,0
2019 X 9 X C1411 X AS27139,0
2019 X 9 X C1411 X AS27137,0
2019 X 9 X C1411 X AS27138,0
2019 X 9 X C1411 X AS27133,0
2019 X 7 X C2066 X AS21126,0
2019 X 7 X C2066 X AS46000,0
2019 X 7 X C2066 X AS27134,0
2019 X 7 X C2066 X AS27000,0
2019 X 7 X C2066 X AS27139,0
2019 X 7 X C2066 X AS27137,0
2019 X 7 X C2066 X AS27138,0
2019 X 7 X C2066 X AS27133,0
2019 X 8 X C2066 X AS21126,0
2019 X 8 X C2066 X AS46000,0
2019 X 8 X C2066 X AS27134,0
2019 X 8 X C2066 X AS27000,0
2019 X 8 X C2066 X AS27139,0
2019 X 8 X C2066 X AS27137,0
2019 X 8 X C2066 X AS27138,0
2019 X 8 X C2066 X AS27133,0
2019 X 9 X C2066 X AS21126,0
2019 X 9 X C2066 X AS46000,0
2019 X 9 X C2066 X AS27134,0
2019 X 9 X C2066 X AS27000,0
2019 X 9 X C2066 X AS27139,0
2019 X 9 X C2066 X AS27137,0
2019 X 9 X C2066 X AS27138,0
2019 X 9 X C2066 X AS27133,0
2019 X 7 X C4021 X AS21126,0
2019 X 7 X C4021 X AS42018,0
2019 X 7 X C4021 X AS46000,0
2019 X 7 X C4021 X AS17005,0
2019 X 7 X C4021 X AS27134,0
2019 X 7 X C4021 X AS27132,0
2019 X 7 X C4021 X AS27000,0
2019 X 7 X C4021 X AS27139,0
2019 X 7 X C4021 X AS27137,0
2019 X 7 X C4021 X AS27138,0
2019 X 7 X C4021 X AS27133,0
2019 X 7 X C2168 X AS21126,0
2019 X 7 X C2168 X AS42018,0
2019 X 7 X C2168 X AS46000,0
2019 X 7 X C2168 X AS17005,0
2019 X 7 X C2168 X AS27134,0
2019 X 7 X C2168 X AS27132,0
2019 X 7 X C2168 X AS27000,0
2019 X 7 X C2168 X AS27139,0
2019 X 7 X C2168 X AS27137,0
2019 X 7 X C2168 X AS27138,0
2019 X 7 X C2168 X AS27133,0
2019 X 7 X C4020 X AS21126,0
2019 X 7 X C4020 X AS27134,0
2019 X 7 X C4020 X AS27132,0
2019 X 7 X C4020 X AS27000,0
2019 X 7 X C4020 X AS27138,0
2019 X 7 X C4020 X AS27133,0
2019 X 7 X C4026 X AS46000,0
2019 X 7 X C4026 X AS27134,0
2019 X 7 X C4026 X AS27132,0
2019 X 7 X C4026 X AS27000,0
2019 X 7 X C4026 X AS27137,0
2019 X 7 X C4026 X AS27138,0
2019 X 7 X C4026 X AS27133,0
2019 X 8 X C4020 X AS21126,0
2019 X 8 X C4020 X AS27134,0
2019 X 8 X C4020 X AS27132,0
2019 X 8 X C4020 X AS27000,0
2019 X 8 X C4020 X AS27138,0
2019 X 8 X C4020 X AS27133,0
2019 X 8 X C4021 X AS21126,0
2019 X 8 X C4021 X AS42018,0
2019 X 8 X C4021 X AS46000,0
2019 X 8 X C4021 X AS17005,0
2019 X 8 X C4021 X AS27134,0
2019 X 8 X C4021 X AS27132,0
2019 X 8 X C4021 X AS27000,0
2019 X 8 X C4021 X AS27139,0
2019 X 8 X C4021 X AS27137,0
2019 X 8 X C4021 X AS27138,0
2019 X 8 X C4021 X AS27133,0
2019 X 8 X C2168 X AS21126,0
2019 X 8 X C2168 X AS42018,0
2019 X 8 X C2168 X AS46000,0
2019 X 8 X C2168 X AS17005,0
2019 X 8 X C2168 X AS27134,0
2019 X 8 X C2168 X AS27132,0
2019 X 8 X C2168 X AS27000,0
2019 X 8 X C2168 X AS27139,0
2019 X 8 X C2168 X AS27137,0
2019 X 8 X C2168 X AS27138,0
2019 X 8 X C2168 X AS27133,0
2019 X 8 X C4026 X AS46000,0
2019 X 8 X C4026 X AS27134,0
2019 X 8 X C4026 X AS27132,0
2019 X 8 X C4026 X AS27000,0
2019 X 8 X C4026 X AS27137,0
2019 X 8 X C4026 X AS27138,0
2019 X 8 X C4026 X AS27133,0
2019 X 9 X C2168 X AS42018,0
2019 X 9 X C2168 X AS21126,0
2019 X 9 X C2168 X AS46000,0
2019 X 9 X C2168 X AS17005,0
2019 X 9 X C2168 X AS27134,0
2019 X 9 X C2168 X AS27132,0
2019 X 9 X C2168 X AS27000,0
2019 X 9 X C2168 X AS27139,0
2019 X 9 X C2168 X AS27137,0
2019 X 9 X C2168 X AS27138,0
2019 X 9 X C2168 X AS27133,0
2019 X 9 X C4026 X AS46000,0
2019 X 9 X C4026 X AS27134,0
2019 X 9 X C4026 X AS27132,0
2019 X 9 X C4026 X AS27000,0
2019 X 9 X C4026 X AS27137,0
2019 X 9 X C4026 X AS27138,0
2019 X 9 X C4026 X AS27133,0
2019 X 9 X C4020 X AS27134,0
2019 X 9 X C4020 X AS27132,0
2019 X 9 X C4020 X AS27000,0
2019 X 9 X C4020 X AS27138,0
2019 X 9 X C4020 X AS27133,0
2019 X 9 X C4021 X AS21126,0
2019 X 9 X C4021 X AS42018,0
2019 X 9 X C4021 X AS46000,0
2019 X 9 X C4021 X AS17005,0
2019 X 9 X C4021 X AS27134,0
2019 X 9 X C4021 X AS27132,0
2019 X 9 X C4021 X AS27000,0
2019 X 9 X C4021 X AS27139,0
2019 X 9 X C4021 X AS27137,0
2019 X 9 X C4021 X AS27138,0
2019 X 9 X C4021 X AS27133,0
2019 X 7 X C3023 X AS42018,0
2019 X 7 X C3023 X AS46000,0
2019 X 7 X C3023 X AS27134,0
2019 X 7 X C3023 X AS27132,0
2019 X 7 X C3023 X AS27000,0
2019 X 7 X C3023 X AS27137,0
2019 X 7 X C3023 X AS27138,0
2019 X 7 X C3023 X AS27133,0
2019 X 8 X C3023 X AS42018,0
2019 X 8 X C3023 X AS46000,0
2019 X 8 X C3023 X AS27134,0
2019 X 8 X C3023 X AS27132,0
2019 X 8 X C3023 X AS27000,0
2019 X 8 X C3023 X AS27137,0
2019 X 8 X C3023 X AS27138,0
2019 X 8 X C3023 X AS27133,0
2019 X 9 X C3023 X AS42018,0
2019 X 9 X C3023 X AS46000,0
2019 X 9 X C3023 X AS27134,0
2019 X 9 X C3023 X AS27132,0
2019 X 9 X C3023 X AS27000,0
2019 X 9 X C3023 X AS27137,0
2019 X 9 X C3023 X AS27138,0
2019 X 9 X C3023 X AS27133,0
2019 X 7 X C1701 X AS21126,0
2019 X 7 X C1701 X AS27139,0
2019 X 7 X C1701 X AS27138,0
2019 X 7 X C1701 X AS27133,0
2019 X 7 X C1112 X AS42018,0
2019 X 7 X C1112 X AS21126,0
2019 X 7 X C1112 X AS46000,0
2019 X 7 X C1112 X AS17005,0
2019 X 7 X C1112 X AS27134,0
2019 X 7 X C1112 X AS27132,0
2019 X 7 X C1112 X AS27000,0
2019 X 7 X C1112 X AS27139,0
2019 X 7 X C1112 X AS27137,0
2019 X 7 X C1112 X AS27138,0
2019 X 7 X C1112 X AS27133,0
2019 X 7 X C2065 X AS21126,0
2019 X 7 X C2065 X AS46000,0
2019 X 7 X C2065 X AS17005,0
2019 X 7 X C2065 X AS27134,0
2019 X 7 X C2065 X AS27132,0
2019 X 7 X C2065 X AS27000,0
2019 X 7 X C2065 X AS27139,0
2019 X 7 X C2065 X AS27137,0
2019 X 7 X C2065 X AS27138,0
2019 X 7 X C2065 X AS27133,0
2019 X 7 X C1009 X AS27132,0
2019 X 7 X C1009 X AS27000,0
2019 X 7 X C1009 X AS27139,0
2019 X 7 X C1009 X AS27137,0
2019 X 7 X C1009 X AS27138,0
2019 X 7 X C1009 X AS27133,0
2019 X 8 X C2065 X AS21126,0
2019 X 8 X C2065 X AS46000,0
2019 X 8 X C2065 X AS17005,0
2019 X 8 X C2065 X AS27134,0
2019 X 8 X C2065 X AS27132,0
2019 X 8 X C2065 X AS27000,0
2019 X 8 X C2065 X AS27139,0
2019 X 8 X C2065 X AS27137,0
2019 X 8 X C2065 X AS27138,0
2019 X 8 X C2065 X AS27133,0
2019 X 8 X C1701 X AS21126,0
2019 X 8 X C1701 X AS27139,0
2019 X 8 X C1701 X AS27138,0
2019 X 8 X C1701 X AS27133,0
2019 X 8 X C1009 X AS27000,0
2019 X 8 X C1009 X AS27137,0
2019 X 8 X C1009 X AS27138,0
2019 X 8 X C1009 X AS27133,0
2019 X 8 X C1112 X AS42018,0
2019 X 8 X C1112 X AS21126,0
2019 X 8 X C1112 X AS46000,0
2019 X 8 X C1112 X AS17005,0
2019 X 8 X C1112 X AS27134,0
2019 X 8 X C1112 X AS27132,0
2019 X 8 X C1112 X AS27000,0
2019 X 8 X C1112 X AS27139,0
2019 X 8 X C1112 X AS27137,0
2019 X 8 X C1112 X AS27138,0
2019 X 8 X C1112 X AS27133,0
2019 X 9 X C1701 X AS21126,0
2019 X 9 X C1701 X AS27139,0
2019 X 9 X C1701 X AS27138,0
2019 X 9 X C1701 X AS27133,0
2019 X 9 X C1009 X AS27132,0
2019 X 9 X C1009 X AS27000,0
2019 X 9 X C1009 X AS27137,0
2019 X 9 X C1009 X AS27138,0
2019 X 9 X C1009 X AS27133,0
2019 X 9 X C1112 X AS42018,0
2019 X 9 X C1112 X AS21126,0
2019 X 9 X C1112 X AS46000,0
2019 X 9 X C1112 X AS17005,0
2019 X 9 X C1112 X AS27134,0
2019 X 9 X C1112 X AS27132,0
2019 X 9 X C1112 X AS27000,0
2019 X 9 X C1112 X AS27139,0
2019 X 9 X C1112 X AS27137,0
2019 X 9 X C1112 X AS27138,0
2019 X 9 X C1112 X AS27133,0
2019 X 9 X C2065 X AS21126,0
2019 X 9 X C2065 X AS46000,0
2019 X 9 X C2065 X AS17005,0
2019 X 9 X C2065 X AS27134,0
2019 X 9 X C2065 X AS27132,0
2019 X 9 X C2065 X AS27000,0
2019 X 9 X C2065 X AS27139,0
2019 X 9 X C2065 X AS27137,0
2019 X 9 X C2065 X AS27138,0
2019 X 9 X C2065 X AS27133,0
2019 X 7 X C2068 X AS27134,0
2019 X 7 X C2068 X AS27000,0
2019 X 7 X C2068 X AS27139,0
2019 X 7 X C2068 X AS27137,0
2019 X 7 X C2068 X AS27138,0
2019 X 7 X C2068 X AS27133,0
2019 X 8 X C2068 X AS27134,0
2019 X 8 X C2068 X AS27000,0
2019 X 8 X C2068 X AS27137,0
2019 X 8 X C2068 X AS27138,0
2019 X 8 X C2068 X AS27133,0
2019 X 9 X C2068 X AS27134,0
2019 X 9 X C2068 X AS27000,0
2019 X 9 X C2068 X AS27137,0
2019 X 9 X C2068 X AS27138,0
2019 X 9 X C2068 X AS27133,0
2019 X 7 X C5004 X AS42018,0
2019 X 7 X C5004 X AS21126,0
2019 X 7 X C5004 X AS27132,0
2019 X 7 X C5004 X AS27000,0
2019 X 7 X C5004 X AS27139,0
2019 X 7 X C5004 X AS27137,0
2019 X 7 X C5004 X AS27138,0
2019 X 7 X C5004 X AS27133,0
2019 X 8 X C5004 X AS21126,0
2019 X 8 X C5004 X AS42018,0
2019 X 8 X C5004 X AS27132,0
2019 X 8 X C5004 X AS27000,0
2019 X 8 X C5004 X AS27139,0
2019 X 8 X C5004 X AS27137,0
2019 X 8 X C5004 X AS27138,0
2019 X 8 X C5004 X AS27133,0
2019 X 9 X C5004 X AS42018,0
2019 X 9 X C5004 X AS21126,0
2019 X 9 X C5004 X AS27132,0
2019 X 9 X C5004 X AS27000,0
2019 X 9 X C5004 X AS27139,0
2019 X 9 X C5004 X AS27137,0
2019 X 9 X C5004 X AS27138,0
2019 X 9 X C5004 X AS27133,0
2019 X 7 X C5021 X AS27134,0
2019 X 7 X C5021 X AS27000,0
2019 X 7 X C5021 X AS27137,0
2019 X 7 X C5021 X AS27138,0
2019 X 7 X C5021 X AS27133,0
2019 X 8 X C5021 X AS27134,0
2019 X 8 X C5021 X AS27000,0
2019 X 8 X C5021 X AS27137,0
2019 X 8 X C5021 X AS27138,0
2019 X 8 X C5021 X AS27133,0
2019 X 9 X C5021 X AS27134,0
2019 X 9 X C5021 X AS27000,0
2019 X 9 X C5021 X AS27137,0
2019 X 9 X C5021 X AS27138,0
2019 X 9 X C5021 X AS27133,0
2019 X 7 X C2069 X AS27134,0
2019 X 7 X C2069 X AS27132,0
2019 X 7 X C2069 X AS27000,0
2019 X 7 X C2069 X AS27139,0
2019 X 7 X C2069 X AS27137,0
2019 X 7 X C2069 X AS27138,0
2019 X 7 X C2069 X AS27133,0
2019 X 7 X C2052 X AS27134,0
2019 X 7 X C2052 X AS27132,0
2019 X 7 X C2052 X AS27000,0
2019 X 7 X C2052 X AS27133,0
2019 X 7 X C2057 X AS27134,0
2019 X 7 X C2057 X AS27132,0
2019 X 7 X C2057 X AS27000,0
2019 X 7 X C2057 X AS27138,0
2019 X 7 X C2057 X AS27133,0
2019 X 8 X C2069 X AS27134,0
2019 X 8 X C2069 X AS27132,0
2019 X 8 X C2069 X AS27000,0
2019 X 8 X C2069 X AS27139,0
2019 X 8 X C2069 X AS27137,0
2019 X 8 X C2069 X AS27138,0
2019 X 8 X C2069 X AS27133,0
2019 X 8 X C2052 X AS27134,0
2019 X 8 X C2052 X AS27132,0
2019 X 8 X C2052 X AS27000,0
2019 X 8 X C2052 X AS27133,0
2019 X 8 X C2057 X AS27134,0
2019 X 8 X C2057 X AS27132,0
2019 X 8 X C2057 X AS27000,0
2019 X 8 X C2057 X AS27138,0
2019 X 8 X C2057 X AS27133,0
2019 X 9 X C2052 X AS27134,0
2019 X 9 X C2052 X AS27132,0
2019 X 9 X C2052 X AS27000,0
2019 X 9 X C2052 X AS27133,0
2019 X 9 X C2069 X AS27134,0
2019 X 9 X C2069 X AS27132,0
2019 X 9 X C2069 X AS27000,0
2019 X 9 X C2069 X AS27139,0
2019 X 9 X C2069 X AS27137,0
2019 X 9 X C2069 X AS27138,0
2019 X 9 X C2069 X AS27133,0
2019 X 9 X C2057 X AS27134,0
2019 X 9 X C2057 X AS27132,0
2019 X 9 X C2057 X AS27000,0
2019 X 9 X C2057 X AS27138,0
2019 X 9 X C2057 X AS27133,0
2019 X 7 X C1072 X AS21126,0
2019 X 7 X C1072 X AS27134,0
2019 X 7 X C1072 X AS27132,0
2019 X 7 X C1072 X AS27000,0
2019 X 7 X C1072 X AS27139,0
2019 X 7 X C1072 X AS27137,0
2019 X 7 X C1072 X AS27138,0
2019 X 7 X C1072 X AS27133,0
2019 X 7 X C1061 X AS42018,0
2019 X 7 X C1061 X AS21126,0
2019 X 7 X C1061 X AS27134,0
2019 X 7 X C1061 X AS27132,0
2019 X 7 X C1061 X AS27000,0
2019 X 7 X C1061 X AS27137,0
2019 X 7 X C1061 X AS27138,0
2019 X 7 X C1061 X AS27133,0
2019 X 8 X C1061 X AS42018,0
2019 X 8 X C1061 X AS21126,0
2019 X 8 X C1061 X AS27134,0
2019 X 8 X C1061 X AS27132,0
2019 X 8 X C1061 X AS27000,0
2019 X 8 X C1061 X AS27137,0
2019 X 8 X C1061 X AS27138,0
2019 X 8 X C1061 X AS27133,0
2019 X 8 X C1072 X AS21126,0
2019 X 8 X C1072 X AS27134,0
2019 X 8 X C1072 X AS27132,0
2019 X 8 X C1072 X AS27000,0
2019 X 8 X C1072 X AS27139,0
2019 X 8 X C1072 X AS27137,0
2019 X 8 X C1072 X AS27138,0
2019 X 8 X C1072 X AS27133,0
2019 X 9 X C1061 X AS21126,0
2019 X 9 X C1061 X AS42018,0
2019 X 9 X C1061 X AS27134,0
2019 X 9 X C1061 X AS27132,0
2019 X 9 X C1061 X AS27000,0
2019 X 9 X C1061 X AS27137,0
2019 X 9 X C1061 X AS27138,0
2019 X 9 X C1061 X AS27133,0
2019 X 9 X C1072 X AS21126,0
2019 X 9 X C1072 X AS27134,0
2019 X 9 X C1072 X AS27132,0
2019 X 9 X C1072 X AS27000,0
2019 X 9 X C1072 X AS27139,0
2019 X 9 X C1072 X AS27137,0
2019 X 9 X C1072 X AS27138,0
2019 X 9 X C1072 X AS27133,0
2019 X 7 X C2070 X AS46000,0
2019 X 7 X C2070 X AS27134,0
2019 X 7 X C2070 X AS27132,0
2019 X 7 X C2070 X AS27000,0
2019 X 7 X C2070 X AS27137,0
2019 X 7 X C2070 X AS27138,0
2019 X 7 X C2070 X AS27133,0
2019 X 8 X C2070 X AS46000,0
2019 X 8 X C2070 X AS27134,0
2019 X 8 X C2070 X AS27132,0
2019 X 8 X C2070 X AS27000,0
2019 X 8 X C2070 X AS27137,0
2019 X 8 X C2070 X AS27138,0
2019 X 8 X C2070 X AS27133,0
2019 X 9 X C2070 X AS46000,0
2019 X 9 X C2070 X AS27134,0
2019 X 9 X C2070 X AS27132,0
2019 X 9 X C2070 X AS27000,0
2019 X 9 X C2070 X AS27137,0
2019 X 9 X C2070 X AS27138,0
2019 X 9 X C2070 X AS27133,0
2019 X 7 X C2009 X AS17005,0
2019 X 7 X C2009 X AS27132,0
2019 X 7 X C2009 X AS27000,0
2019 X 7 X C2009 X AS27138,0
2019 X 7 X C2009 X AS27133,0
2019 X 8 X C2009 X AS17005,0
2019 X 8 X C2009 X AS27132,0
2019 X 8 X C2009 X AS27000,0
2019 X 8 X C2009 X AS27138,0
